,variable,unit,value,Stellar flux,assumption
1799,Fc,W/$m^2$,532.9350147043782,3439.3939393939395,WTG
1800,fc,,0.5024219308995653,3439.3939393939395,WTG
1801,q1,kg/kg,0.05003524671431609,3439.3939393939395,WTG
1802,q2,kg/kg,0.03398713747515124,3439.3939393939395,WTG
1803,q3,kg/kg,0.012745176553181713,3439.3939393939395,WTG
1804,alpha_p,,0.5472039571186044,3439.3939393939395,WTG
1805,epsilon2,,0.9999999999999982,3439.3939393939395,WTG
1806,epsilon3,,0.9999970836465867,3439.3939393939395,WTG
1807,T1,K,313.1269961223781,3439.3939393939395,WBG
1808,T2,K,299.12158337301497,3439.3939393939395,WBG
1809,T3,K,302.0848241810289,3439.3939393939395,WBG
1810,T4,K,316.171736848755,3439.3939393939395,WBG
1811,Fa,W/$m^2$,472.171604953007,3439.3939393939395,WBG
1812,Fc,W/$m^2$,537.8103551697712,3439.3939393939395,WBG
1813,fc,,0.5031490930640496,3439.3939393939395,WBG
1814,q1,kg/kg,0.04521021523616439,3439.3939393939395,WBG
1815,q2,kg/kg,0.029896035533038615,3439.3939393939395,WBG
1816,q3,kg/kg,0.011211013324889479,3439.3939393939395,WBG
1817,alpha_p,,0.5478656746882852,3439.3939393939395,WBG
1818,epsilon2,,0.9999999999998962,3439.3939393939395,WBG
1819,epsilon3,,0.9999864755760399,3439.3939393939395,WBG
1820,T1,K,315.59007330630277,3474.747474747475,WTG
1821,T2,K,301.97940533680173,3474.747474747475,WTG
1822,T3,K,301.97940533680173,3474.747474747475,WTG
1823,T4,K,316.0621570725353,3474.747474747475,WTG
1824,Fa,W/$m^2$,471.5117268560007,3474.747474747475,WTG
1825,Fc,W/$m^2$,537.3274436383405,3474.747474747475,WTG
1826,fc,,0.5030773605055123,3474.747474747475,WTG
1827,q1,kg/kg,0.05195182882371373,3474.747474747475,WTG
1828,q2,kg/kg,0.03562022883929468,3474.747474747475,WTG
1829,q3,kg/kg,0.013357585814735503,3474.747474747475,WTG
1830,alpha_p,,0.5478003980600162,3474.747474747475,WTG
1831,epsilon2,,0.9999999999999997,3474.747474747475,WTG
1832,epsilon3,,0.9999984192099666,3474.747474747475,WTG
1833,T1,K,313.70596224128326,3474.747474747475,WBG
1834,T2,K,299.7991813313144,3474.747474747475,WBG
1835,T3,K,302.8897536684961,3474.747474747475,WBG
1836,T4,K,317.01452804800607,3474.747474747475,WBG
1837,Fa,W/$m^2$,477.2238224947281,3474.747474747475,WBG
1838,Fc,W/$m^2$,542.5053883651827,3474.747474747475,WBG
1839,fc,,0.503843169656599,3474.747474747475,WBG
1840,q1,kg/kg,0.046718529621953137,3474.747474747475,WBG
1841,q2,kg/kg,0.031171511989089785,3474.747474747475,WBG
1842,q3,kg/kg,0.011689316995908668,3474.747474747475,WBG
1843,alpha_p,,0.5484972843875051,3474.747474747475,WBG
1844,epsilon2,,0.999999999999971,3474.747474747475,WBG
1845,epsilon3,,0.9999916171029728,3474.747474747475,WBG
1846,T1,K,316.2575847599002,3510.10101010101,WTG
1847,T2,K,302.7431271078789,3510.10101010101,WTG
1848,T3,K,302.7431271078789,3510.10101010101,WTG
1849,T4,K,316.8615419024957,3510.10101010101,WTG
1850,Fa,W/$m^2$,476.29969336316304,3510.10101010101,WTG
1851,Fc,W/$m^2$,541.6901395601113,3510.10101010101,WTG
1852,fc,,0.5037230809341254,3510.10101010101,WTG
1853,q1,kg/kg,0.05393132596164831,3510.10101010101,WTG
1854,q2,kg/kg,0.03731105329498636,3510.10101010101,WTG
1855,q3,kg/kg,0.013991644985619884,3510.10101010101,WTG
1856,alpha_p,,0.5483880036500541,3510.10101010101,WTG
1857,epsilon2,,0.9999999999999999,3510.10101010101,WTG
1858,epsilon3,,0.9999991614947426,3510.10101010101,WTG
1859,T1,K,314.28079604457764,3510.10101010101,WBG
1860,T2,K,300.4683195585455,3510.10101010101,WBG
1861,T3,K,303.6892720323683,3510.10101010101,WBG
1862,T4,K,317.8515372706562,3510.10101010101,WBG
1863,Fa,W/$m^2$,482.2822816134071,3510.10101010101,WBG
1864,Fc,W/$m^2$,547.1832453963251,3510.10101010101,WBG
1865,fc,,0.5045287696369352,3510.10101010101,WBG
1866,q1,kg/kg,0.04826151935179673,3510.10101010101,WBG
1867,q2,kg/kg,0.032479621990673724,3510.10101010101,WBG
1868,q3,kg/kg,0.012179858246502646,3510.10101010101,WBG
1869,alpha_p,,0.549121180369611,3510.10101010101,WBG
1870,epsilon2,,0.9999999999999921,3510.10101010101,WBG
1871,epsilon3,,0.9999948671949072,3510.10101010101,WBG
1872,T1,K,316.92362784880646,3545.4545454545455,WTG
1873,T2,K,303.5008556706664,3545.4545454545455,WTG
1874,T3,K,303.5008556706664,3545.4545454545455,WTG
1875,T4,K,317.65463274316886,3545.4545454545455,WTG
1876,Fa,W/$m^2$,481.08606342774,3545.4545454545455,WTG
1877,Fc,W/$m^2$,546.0236256687131,3545.4545454545455,WTG
1878,fc,,0.5043593594271794,3545.4545454545455,WTG
1879,q1,kg/kg,0.05597535392509148,3545.4545454545455,WTG
1880,q2,kg/kg,0.03906099058523376,3545.4545454545455,WTG
1881,q3,kg/kg,0.014647871469462658,3545.4545454545455,WTG
1882,alpha_p,,0.5489670170787332,3545.4545454545455,WTG
1883,epsilon2,,1.0,3545.4545454545455,WTG
1884,epsilon3,,0.9999995649789731,3545.4545454545455,WTG
1885,T1,K,314.8514556982008,3545.4545454545455,WBG
1886,T2,K,301.12911903372185,3545.4545454545455,WBG
1887,T3,K,304.4834819745982,3545.4545454545455,WBG
1888,T4,K,318.6829137313097,3545.4545454545455,WBG
1889,Fa,W/$m^2$,487.3469789482114,3545.4545454545455,WBG
1890,Fc,W/$m^2$,551.8445949586975,3545.4545454545455,WBG
1891,fc,,0.5052061552203048,3545.4545454545455,WBG
1892,q1,kg/kg,0.049839357423933986,3545.4545454545455,WBG
1893,q2,kg/kg,0.03382045991240675,3545.4545454545455,WBG
1894,q3,kg/kg,0.01268267246715253,3545.4545454545455,WBG
1895,alpha_p,,0.5497376012504773,3545.4545454545455,WBG
1896,epsilon2,,0.999999999999998,3545.4545454545455,WBG
1897,epsilon3,,0.9999968955452664,3545.4545454545455,WBG
1898,T1,K,317.58815177857826,3580.808080808081,WTG
1899,T2,K,304.2526955275871,3580.808080808081,WTG
1900,T3,K,304.2526955275871,3580.808080808081,WTG
1901,T4,K,318.44154834254334,3580.808080808081,WTG
1902,Fa,W/$m^2$,485.870818761346,3580.808080808081,WTG
1903,Fc,W/$m^2$,550.32842853325,3580.808080808081,WTG
1904,fc,,0.5049864552499433,3580.808080808081,WTG
1905,q1,kg/kg,0.05808555203595026,3580.808080808081,WTG
1906,q2,kg/kg,0.0408714427536328,3580.808080808081,WTG
1907,q3,kg/kg,0.015326791032612298,3580.808080808081,WTG
1908,alpha_p,,0.5495376742774484,3580.808080808081,WTG
1909,epsilon2,,1.0,3580.808080808081,WTG
1910,epsilon3,,0.9999997793727107,3580.808080808081,WTG
1911,T1,K,315.41790016904974,3580.808080808081,WBG
1912,T2,K,301.7816975859297,3580.808080808081,WBG
1913,T3,K,305.2724800126261,3580.808080808081,WBG
1914,T4,K,319.50878615186286,3580.808080808081,WBG
1915,Fa,W/$m^2$,492.4179088689958,3580.808080808081,WBG
1916,Fc,W/$m^2$,556.4901026000751,3580.808080808081,WBG
1917,fc,,0.505875579999437,3580.808080808081,WBG
1918,q1,kg/kg,0.051452192988706076,3580.808080808081,WBG
1919,q2,kg/kg,0.03519410216725468,3580.808080808081,WBG
1920,q3,kg/kg,0.013197788312720506,3580.808080808081,WBG
1921,alpha_p,,0.5503467777994876,3580.808080808081,WBG
1922,epsilon2,,0.9999999999999994,3580.808080808081,WBG
1923,epsilon3,,0.9999981453013218,3580.808080808081,WBG
1924,T1,K,318.2511059009548,3616.161616161616,WTG
1925,T2,K,304.9987476039818,3616.161616161616,WTG
1926,T3,K,304.9987476039818,3616.161616161616,WTG
1927,T4,K,319.22239973309144,3616.161616161616,WTG
1928,Fa,W/$m^2$,490.6539421578603,3616.161616161616,WTG
1929,Fc,W/$m^2$,554.6050756637342,3616.161616161616,WTG
1930,fc,,0.5056046197041876,3616.161616161616,WTG
1931,q1,kg/kg,0.06026358489928341,3616.161616161616,WTG
1932,q2,kg/kg,0.042743835630326625,3616.161616161616,WTG
1933,q3,kg/kg,0.016028938361372484,3616.161616161616,WTG
1934,alpha_p,,0.5501002039308107,3616.161616161616,WTG
1935,epsilon2,,1.0,3616.161616161616,WTG
1936,epsilon3,,0.99999989067474,3616.161616161616,WTG
1937,T1,K,315.9800908652639,3616.161616161616,WBG
1938,T2,K,302.42617060756095,3616.161616161616,WBG
1939,T3,K,306.05635750511453,3616.161616161616,WBG
1940,T4,K,320.3292682791505,3616.161616161616,WBG
1941,Fa,W/$m^2$,497.4950625798091,3616.161616161616,WBG
1942,Fc,W/$m^2$,561.1204236289007,3616.161616161616,WBG
1943,fc,,0.5065372883087538,3616.161616161616,WBG
1944,q1,kg/kg,0.053100155441534236,3616.161616161616,WBG
1945,q2,kg/kg,0.036600608515302044,3616.161616161616,WBG
1946,q3,kg/kg,0.013725228193238265,3616.161616161616,WBG
1947,alpha_p,,0.5509489323609659,3616.161616161616,WBG
1948,epsilon2,,0.9999999999999999,3616.161616161616,WBG
1949,epsilon3,,0.9999989055167164,3616.161616161616,WBG
1950,T1,K,318.9124400992936,3651.515151515152,WTG
1951,T2,K,305.7391096423071,3651.515151515152,WTG
1952,T3,K,305.7391096423071,3651.515151515152,WTG
1953,T4,K,319.9972922524847,3651.515151515152,WTG
1954,Fa,W/$m^2$,495.4354169288896,3651.515151515152,WTG
1955,Fc,W/$m^2$,558.854094011663,3651.515151515152,WTG
1956,fc,,0.506214096269867,3651.515151515152,WTG
1957,q1,kg/kg,0.0625111436502874,3651.515151515152,WTG
1958,q2,kg/kg,0.04467962016158057,3651.515151515152,WTG
1959,q3,kg/kg,0.016754857560592713,3651.515151515152,WTG
1960,alpha_p,,0.5506548276055789,3651.515151515152,WTG
1961,epsilon2,,1.0,3651.515151515152,WTG
1962,epsilon3,,0.9999999470997388,3651.515151515152,WTG
1963,T1,K,316.5379917189424,3651.515151515152,WBG
1964,T2,K,303.0626516289743,3651.515151515152,WBG
1965,T3,K,306.83520131772246,3651.515151515152,WBG
1966,T4,K,321.14446272692345,3651.515151515152,WBG
1967,Fa,W/$m^2$,502.57842685816183,3651.515151515152,WBG
1968,Fc,W/$m^2$,565.7362030981076,3651.515151515152,WBG
1969,fc,,0.5071915156157902,3651.515151515152,WBG
1970,q1,kg/kg,0.05478335461148802,3651.515151515152,WBG
1971,q2,kg/kg,0.03804002336113245,3651.515151515152,WBG
1972,q3,kg/kg,0.014265008760424667,3651.515151515152,WBG
1973,alpha_p,,0.5515442792103691,3651.515151515152,WBG
1974,epsilon2,,1.0,3651.515151515152,WBG
1975,epsilon3,,0.9999993620518078,3651.515151515152,WBG
1976,T1,K,319.57210516023724,3686.8686868686873,WTG
1977,T2,K,306.4738764910741,3686.8686868686873,WTG
1978,T3,K,306.4738764910741,3686.8686868686873,WTG
1979,T4,K,320.76632683840336,3686.8686868686873,WTG
1980,Fa,W/$m^2$,500.21522662183287,3686.8686868686873,WTG
1981,Fc,W/$m^2$,563.0760083162885,3686.8686868686873,WTG
1982,fc,,0.5068151207148888,3686.8686868686873,WTG
1983,q1,kg/kg,0.06482994740989953,3686.8686868686873,WTG
1984,q2,kg/kg,0.046680273660095015,3686.8686868686873,WTG
1985,q3,kg/kg,0.01750510262253563,3686.8686868686873,WTG
1986,alpha_p,,0.5512017598505488,3686.8686868686873,WTG
1987,epsilon2,,1.0,3686.8686868686873,WTG
1988,epsilon3,,0.9999999750178089,3686.8686868686873,WTG
1989,T1,K,317.0915705478506,3686.8686868686873,WBG
1990,T2,K,303.69125263583857,3686.8686868686873,WBG
1991,T3,K,307.6090944520131,3686.8686868686873,WBG
1992,T4,K,321.95446380039897,3686.8686868686873,WBG
1993,Fa,W/$m^2$,507.6679841400849,3686.8686868686873,WBG
1994,Fc,W/$m^2$,570.3380692035322,3686.8686868686873,WBG
1995,fc,,0.5078384879687707,3686.8686868686873,WBG
1996,q1,kg/kg,0.056501885074270605,3686.8686868686873,WBG
1997,q2,kg/kg,0.03951237670015055,3686.8686868686873,WBG
1998,q3,kg/kg,0.014817141262556455,3686.8686868686873,WBG
1999,alpha_p,,0.5521330240515814,3686.8686868686873,WBG
2000,epsilon2,,1.0,3686.8686868686873,WBG
2001,epsilon3,,0.9999996327199726,3686.8686868686873,WBG
2002,T1,K,320.2300535035059,3722.2222222222226,WTG
2003,T2,K,307.2031403509197,3722.2222222222226,WTG
2004,T3,K,307.2031403509197,3722.2222222222226,WTG
2005,T4,K,321.5296008823322,3722.2222222222226,WTG
2006,Fa,W/$m^2$,504.9933550346899,3722.2222222222226,WTG
2007,Fc,W/$m^2$,567.2713375285042,3722.2222222222226,WTG
2008,fc,,0.5074079209257526,3722.2222222222226,WTG
2009,q1,kg/kg,0.0672217463401051,3722.2222222222226,WTG
2010,q2,kg/kg,0.04874730109630934,3722.2222222222226,WTG
2011,q3,kg/kg,0.018280237911116,3722.2222222222226,WTG
2012,alpha_p,,0.5517412080424349,3722.2222222222226,WTG
2013,epsilon2,,1.0,3722.2222222222226,WTG
2014,epsilon3,,0.9999999884921671,3722.2222222222226,WTG
2015,T1,K,317.6407971232307,3722.2222222222226,WBG
2016,T2,K,304.31208447970045,3722.2222222222226,WBG
2017,T3,K,308.3781162322379,3722.2222222222226,WBG
2018,T4,K,322.7593591862487,3722.2222222222226,WBG
2019,Fa,W/$m^2$,512.7637106742959,3722.2222222222226,WBG
2020,Fc,W/$m^2$,574.9266427241887,3722.2222222222226,WBG
2021,fc,,0.5084784236963009,3722.2222222222226,WBG
2022,q1,kg/kg,0.05825582058925123,3722.2222222222226,WBG
2023,q2,kg/kg,0.041017685446417415,3722.2222222222226,WBG
2024,q3,kg/kg,0.015381632042406529,3722.2222222222226,WBG
2025,alpha_p,,0.5527153655636338,3722.2222222222226,WBG
2026,epsilon2,,1.0,3722.2222222222226,WBG
2027,epsilon3,,0.9999997911463443,3722.2222222222226,WBG
2028,T1,K,320.88623794254323,3757.575757575758,WTG
2029,T2,K,307.92699083190934,3757.575757575758,WTG
2030,T3,K,307.92699083190934,3757.575757575758,WTG
2031,T4,K,322.28720863857575,3757.575757575758,WTG
2032,Fa,W/$m^2$,509.76978573761903,3757.575757575758,WTG
2033,Fc,W/$m^2$,571.4406008259953,3757.575757575758,WTG
2034,fc,,0.5079927180823877,3757.575757575758,WTG
2035,q1,kg/kg,0.06968831774772918,3757.575757575758,WTG
2036,q2,kg/kg,0.05088223597400365,3757.575757575758,WTG
2037,q3,kg/kg,0.01908083849025137,3757.575757575758,WTG
2038,alpha_p,,0.5522733734549727,3757.575757575758,WTG
2039,epsilon2,,1.0,3757.575757575758,WTG
2040,epsilon3,,0.999999994832302,3757.575757575758,WTG
2041,T1,K,318.18564561343874,3757.575757575758,WBG
2042,T2,K,304.9252569181494,3757.575757575758,WBG
2043,T3,K,309.14234285676565,3757.575757575758,WBG
2044,T4,K,323.55923151674517,3757.575757575758,WBG
2045,Fa,W/$m^2$,517.8655779413319,3757.575757575758,WBG
2046,Fc,W/$m^2$,579.5025246652442,3757.575757575758,WBG
2047,fc,,0.5091115320200286,3757.575757575758,WBG
2048,q1,kg/kg,0.06004522214023008,3757.575757575758,WBG
2049,q2,kg/kg,0.04255595402359507,3757.575757575758,WBG
2050,q3,kg/kg,0.01595848275884815,3757.575757575758,WBG
2051,alpha_p,,0.553291494138226,3757.575757575758,WBG
2052,epsilon2,,1.0,3757.575757575758,WBG
2053,epsilon3,,0.9999998826943316,3757.575757575758,WBG
2054,T1,K,321.5406142177309,3792.9292929292933,WTG
2055,T2,K,308.64551528127066,3792.9292929292933,WTG
2056,T3,K,308.64551528127066,3792.9292929292933,WTG
2057,T4,K,323.0392417627882,3792.9292929292933,WTG
2058,Fa,W/$m^2$,514.5445027757037,3792.9292929292933,WTG
2059,Fc,W/$m^2$,575.5843049299091,3792.9292929292933,WTG
2060,fc,,0.5085697251841964,3792.9292929292933,WTG
2061,q1,kg/kg,0.07223147620126841,3792.9292929292933,WTG
2062,q2,kg/kg,0.05308664208300567,3792.9292929292933,WTG
2063,q3,kg/kg,0.019907490781127125,3792.9292929292933,WTG
2064,alpha_p,,0.5527984499176187,3792.9292929292933,WTG
2065,epsilon2,,1.0,3792.9292929292933,WTG
2066,epsilon3,,0.9999999977390727,3792.9292929292933,WTG
2067,T1,K,318.7260935276798,3792.9292929292933,WBG
2068,T2,K,305.5308788107819,3792.9292929292933,WBG
2069,T3,K,309.90184753099845,3792.9292929292933,WBG
2070,T4,K,324.3541591668402,3792.9292929292933,WBG
2071,Fa,W/$m^2$,522.9735518495535,3792.9292929292933,WBG
2072,Fc,W/$m^2$,584.0663011016633,3792.9292929292933,WBG
2073,fc,,0.5097380140821139,3792.9292929292933,WBG
2074,q1,kg/kg,0.061870135407834606,3792.9292929292933,WBG
2075,q2,kg/kg,0.04412717539516831,3792.9292929292933,WBG
2076,q3,kg/kg,0.016547690773188115,3792.9292929292933,WBG
2077,alpha_p,,0.5538615928147237,3792.9292929292933,WBG
2078,epsilon2,,1.0,3792.9292929292933,WBG
2079,epsilon3,,0.9999999349227475,3792.9292929292933,WBG
2080,T1,K,322.1931385393971,3828.2828282828286,WTG
2081,T2,K,309.3587986829159,3828.2828282828286,WTG
2082,T3,K,309.3587986829159,3828.2828282828286,WTG
2083,T4,K,323.7857893189659,3828.2828282828286,WTG
2084,Fa,W/$m^2$,519.3174899733855,3828.2828282828286,WTG
2085,Fc,W/$m^2$,579.7029561112382,3828.2828282828286,WTG
2086,fc,,0.5091391490371787,3828.2828282828286,WTG
2087,q1,kg/kg,0.07485306528942609,3828.2828282828286,WTG
2088,q2,kg/kg,0.05536211409318046,3828.2828282828286,WTG
2089,q3,kg/kg,0.02076079278494267,3828.2828282828286,WTG
2090,alpha_p,,0.5533166256238327,3828.2828282828286,WTG
2091,epsilon2,,1.0,3828.2828282828286,WTG
2092,epsilon3,,0.9999999990368316,3828.2828282828286,WTG
2093,T1,K,319.2621218063973,3828.2828282828286,WBG
2094,T2,K,306.12905819724494,3828.2828282828286,WBG
2095,T3,K,310.6567006755457,3828.2828282828286,WBG
2096,T4,K,325.1442168957012,3828.2828282828286,WBG
2097,Fa,W/$m^2$,528.0875928293375,3828.2828282828286,WBG
2098,Fc,W/$m^2$,588.618542308865,3828.2828282828286,WBG
2099,fc,,0.5103580631475275,3828.2828282828286,WBG
2100,q1,kg/kg,0.06373059178364839,3828.2828282828286,WBG
2101,q2,kg/kg,0.04573133188360846,3828.2828282828286,WBG
2102,q3,kg/kg,0.01714924945635317,3828.2828282828286,WBG
2103,alpha_p,,0.55442583746425,3828.2828282828286,WBG
2104,epsilon2,,1.0,3828.2828282828286,WBG
2105,epsilon3,,0.9999999643404719,3828.2828282828286,WBG
2106,T1,K,322.8437693136665,3863.636363636364,WTG
2107,T2,K,310.0669239000147,3863.636363636364,WTG
2108,T3,K,310.0669239000147,3863.636363636364,WTG
2109,T4,K,324.52693809092597,3863.636363636364,WTG
2110,Fa,W/$m^2$,524.0887314240507,3863.636363636364,WTG
2111,Fc,W/$m^2$,583.797051415855,3863.636363636364,WTG
2112,fc,,0.5097011893107445,3863.636363636364,WTG
2113,q1,kg/kg,0.07755496516766755,3863.636363636364,WTG
2114,q2,kg/kg,0.05771027923708283,3863.636363636364,WTG
2115,q3,kg/kg,0.02164135471390606,3863.636363636364,WTG
2116,alpha_p,,0.5538280822727775,3863.636363636364,WTG
2117,epsilon2,,1.0,3863.636363636364,WTG
2118,epsilon3,,0.9999999996007186,3863.636363636364,WTG
2119,T1,K,319.79371522447553,3863.636363636364,WBG
2120,T2,K,306.71990232525377,3863.636363636364,WBG
2121,T3,K,311.4069701457742,3863.636363636364,WBG
2122,T4,K,325.9294763463829,3863.636363636364,WBG
2123,Fa,W/$m^2$,533.2076562743366,3863.636363636364,WBG
2124,Fc,W/$m^2$,593.1598002426966,3863.636363636364,WBG
2125,fc,,0.510971864572783,3863.636363636364,WBG
2126,q1,kg/kg,0.06562661065143466,3863.636363636364,WBG
2127,q2,kg/kg,0.04736839590068156,3863.636363636364,WBG
2128,q3,kg/kg,0.017763148462755583,3863.636363636364,WBG
2129,alpha_p,,0.5549843967612325,3863.636363636364,WBG
2130,epsilon2,,1.0,3863.636363636364,WBG
2131,epsilon3,,0.999999980699763,3863.636363636364,WBG
2132,T1,K,323.4924668184234,3898.9898989898993,WTG
2133,T2,K,310.7699717177842,3898.9898989898993,WTG
2134,T3,K,310.7699717177842,3898.9898989898993,WTG
2135,T4,K,325.2627726572517,3898.9898989898993,WTG
2136,Fa,W/$m^2$,528.8582115019524,3898.9898989898993,WTG
2137,Fc,W/$m^2$,587.8670800088591,3898.9898989898993,WTG
2138,fc,,0.5102560390056801,3898.9898989898993,WTG
2139,q1,kg/kg,0.08033909263395732,3898.9898989898993,WTG
2140,q2,kg/kg,0.06013279848121749,3898.9898989898993,WTG
2141,q3,kg/kg,0.022549799430456558,3898.9898989898993,WTG
2142,alpha_p,,0.5543329954951688,3898.9898989898993,WTG
2143,epsilon2,,1.0,3898.9898989898993,WTG
2144,epsilon3,,0.9999999998390294,3898.9898989898993,WTG
2145,T1,K,320.32086302399364,3898.9898989898993,WBG
2146,T2,K,307.3035176282703,3898.9898989898993,WBG
2147,T3,K,312.1527214629542,3898.9898989898993,WBG
2148,T4,K,326.7100064658026,3898.9898989898993,WBG
2149,Fa,W/$m^2$,538.3336932231223,3898.9898989898993,WBG
2150,Fc,W/$m^2$,597.690604778358,3898.9898989898993,WBG
2151,fc,,0.5115795956083664,3898.9898989898993,WBG
2152,q1,kg/kg,0.06755820284623655,3898.9898989898993,WBG
2153,q2,kg/kg,0.04903833055709197,3898.9898989898993,WBG
2154,q3,kg/kg,0.018389373958909487,3898.9898989898993,WBG
2155,alpha_p,,0.5555374320036134,3898.9898989898993,WBG
2156,epsilon2,,1.0,3898.9898989898993,WBG
2157,epsilon3,,0.99999998968198,3898.9898989898993,WBG
2158,T1,K,324.13919311442055,3934.3434343434346,WTG
2159,T2,K,311.46802092653616,3934.3434343434346,WTG
2160,T3,K,311.46802092653616,3934.3434343434346,WTG
2161,T4,K,325.99337549412866,3934.3434343434346,WTG
2162,Fa,W/$m^2$,533.6259148112097,3934.3434343434346,WTG
2163,Fc,W/$m^2$,591.9135234043148,3934.3434343434346,WTG
2164,fc,,0.5108038847492689,3934.3434343434346,WTG
2165,q1,kg/kg,0.08320740210109877,3934.3434343434346,WTG
2166,q2,kg/kg,0.06263136788993964,3934.3434343434346,WTG
2167,q3,kg/kg,0.023486762958727363,3934.3434343434346,WTG
2168,alpha_p,,0.5548315351218346,3934.3434343434346,WTG
2169,epsilon2,,1.0,3934.3434343434346,WTG
2170,epsilon3,,0.9999999999369292,3934.3434343434346,WTG
2171,T1,K,320.84355584889255,3934.3434343434346,WBG
2172,T2,K,307.88000995111287,3934.3434343434346,WBG
2173,T3,K,312.89401758935196,3934.3434343434346,WBG
2174,T4,K,327.4858733575927,3934.3434343434346,WBG
2175,Fa,W/$m^2$,543.4656482534306,3934.3434343434346,WBG
2176,Fc,W/$m^2$,602.2114788246145,3934.3434343434346,WBG
2177,fc,,0.5121814277115468,3934.3434343434346,WBG
2178,q1,kg/kg,0.0695253604887219,3934.3434343434346,WBG
2179,q2,kg/kg,0.05074109101306249,3934.3434343434346,WBG
2180,q3,kg/kg,0.01902790912989843,3934.3434343434346,WBG
2181,alpha_p,,0.5560850992175076,3934.3434343434346,WBG
2182,epsilon2,,1.0,3934.3434343434346,WBG
2183,epsilon3,,0.9999999945514109,3934.3434343434346,WBG
2184,T1,K,324.7839128257639,3969.69696969697,WTG
2185,T2,K,312.1611484375758,3969.69696969697,WTG
2186,T3,K,312.1611484375758,3969.69696969697,WTG
2187,T4,K,326.7188271054834,3969.69696969697,WTG
2188,Fa,W/$m^2$,538.3918265549418,3969.69696969697,WTG
2189,Fc,W/$m^2$,595.9368512476195,3969.69696969697,WTG
2190,fc,,0.5113449064794547,3969.69696969697,WTG
2191,q1,kg/kg,0.08616189064428992,3969.69696969697,WTG
2192,q2,kg/kg,0.06520772019567735,3969.69696969697,WTG
2193,q3,kg/kg,0.024452895073379003,3969.69696969697,WTG
2194,alpha_p,,0.5553238648963038,3969.69696969697,WTG
2195,epsilon2,,1.0,3969.69696969697,WTG
2196,epsilon3,,0.9999999999759983,3969.69696969697,WTG
2197,T1,K,321.36178911204075,3969.69696969697,WBG
2198,T2,K,308.44948432041014,3969.69696969697,WBG
2199,T3,K,313.63091945797186,3969.69696969697,WBG
2200,T4,K,328.2571409178794,3969.69696969697,WBG
2201,Fa,W/$m^2$,548.6034623125588,3969.69696969697,WBG
2202,Fc,W/$m^2$,606.7229207495469,3969.69696969697,WBG
2203,fc,,0.5127775244513383,3969.69696969697,WBG
2204,q1,kg/kg,0.07152807024942813,3969.69696969697,WBG
2205,q2,kg/kg,0.052476624555900554,3969.69696969697,WBG
2206,q3,kg/kg,0.019678734208462705,3969.69696969697,WBG
2207,alpha_p,,0.5566275472507178,3969.69696969697,WBG
2208,epsilon2,,1.0,3969.69696969697,WBG
2209,epsilon3,,0.999999997157933,3969.69696969697,WBG
2210,T1,K,325.42659098624483,4005.0505050505053,WTG
2211,T2,K,312.8494292255796,4005.0505050505053,WTG
2212,T3,K,312.8494292255796,4005.0505050505053,WTG
2213,T4,K,327.43920596544507,4005.0505050505053,WTG
2214,Fa,W/$m^2$,543.1559317344447,4005.0505050505053,WTG
2215,Fc,W/$m^2$,599.9375321054594,4005.0505050505053,WTG
2216,fc,,0.5118792791366975,4005.0505050505053,WTG
2217,q1,kg/kg,0.0892045897574889,4005.0505050505053,WTG
2218,q2,kg/kg,0.06786362580335673,4005.0505050505053,WTG
2219,q3,kg/kg,0.02544885967625877,4005.0505050505053,WTG
2220,alpha_p,,0.5558101440143947,4005.0505050505053,WTG
2221,epsilon2,,1.0,4005.0505050505053,WTG
2222,epsilon3,,0.9999999999911345,4005.0505050505053,WTG
2223,T1,K,321.8755618048671,4005.0505050505053,WBG
2224,T2,K,309.0120450149972,4005.0505050505053,WBG
2225,T3,K,314.36348595373596,4005.0505050505053,WBG
2226,T4,K,329.0238708436722,4005.0505050505053,WBG
2227,Fa,W/$m^2$,553.7470721289352,4005.0505050505053,WBG
2228,Fc,W/$m^2$,611.2254097308805,4005.0505050505053,WBG
2229,fc,,0.5133680425003329,4005.0505050505053,WBG
2230,q1,kg/kg,0.07356631042624637,4005.0505050505053,WBG
2231,q2,kg/kg,0.05424487151378487,4005.0505050505053,WBG
2232,q3,kg/kg,0.020341826817669325,4005.0505050505053,WBG
2233,alpha_p,,0.5571649186753028,4005.0505050505053,WBG
2234,epsilon2,,1.0,4005.0505050505053,WBG
2235,epsilon3,,0.9999999985356096,4005.0505050505053,WBG
2236,T1,K,326.06719618356163,4040.4040404040406,WTG
2237,T2,K,313.53293659441084,4040.4040404040406,WTG
2238,T3,K,313.53293659441084,4040.4040404040406,WTG
2239,T4,K,328.1545887962696,4040.4040404040406,WTG
2240,Fa,W/$m^2$,547.9182163815093,4040.4040404040406,WTG
2241,Fc,W/$m^2$,603.916017056363,4040.4040404040406,WTG
2242,fc,,0.5124071706889846,4040.4040404040406,WTG
2243,q1,kg/kg,0.09233758155904916,4040.4040404040406,WTG
2244,q2,kg/kg,0.07060089508580368,4040.4040404040406,WTG
2245,q3,kg/kg,0.026475335657176375,4040.4040404040406,WTG
2246,alpha_p,,0.5562905253269759,4040.4040404040406,WTG
2247,epsilon2,,1.0,4040.4040404040406,WTG
